from,to,dist_d,n_call,n_floor,car_position_call,car_direction_call,car_queue_buttons,car_queue_floor,dist_d_deny1,n_call_deny1,n_floor_deny1,car_position_deny1,car_direction_deny1,car_queue_buttons_deny1,car_queue_floor_deny1,dist_d_deny2,n_call_deny2,n_floor_deny2,car_position_deny2,car_direction_deny2,car_queue_buttons_deny2,car_queue_floor_deny2,dist_d_deny3,n_call_deny3,n_floor_deny3,car_position_deny3,car_direction_deny3,car_queue_buttons_deny3,car_queue_floor_deny3,waiting_time,journey_time,total_time
6,0,13,2,1,5,5,0,2,4,2,2,6,5,0,2,5,2,1,11,4,1,1,13,2,1,11,5,1,1,4,34,38
6,0,13,2,1,5,5,0,2,4,2,2,6,5,0,2,13,2,1,11,5,1,1,5,2,1,11,4,1,1,4,34,38
6,0,13,2,1,5,5,0,2,13,2,1,11,5,1,1,5,2,1,11,4,1,1,4,2,2,6,5,0,2,4,34,38
6,0,13,2,1,5,5,0,2,13,2,1,11,5,1,1,4,2,2,6,5,0,2,5,2,1,11,4,1,1,4,34,38
7,0,4,2,1,0,3,0,0,8,2,2,15,3,1,1,4,2,1,7,5,1,1,7,1,0,0,5,0,1,22,29,51
7,0,4,2,1,0,3,0,0,7,1,0,0,5,0,1,8,2,2,15,3,1,1,4,2,1,7,5,1,1,22,29,51
7,0,4,2,1,0,3,0,0,7,1,0,0,5,0,1,4,2,1,7,5,1,1,8,2,2,15,3,1,1,22,29,51
7,0,4,2,1,0,3,0,0,4,2,1,7,5,1,1,8,2,2,15,3,1,1,7,1,0,0,5,0,1,22,29,51
7,0,4,2,1,0,3,0,0,4,2,1,7,5,1,1,7,1,0,0,5,0,1,8,2,2,15,3,1,1,22,29,51
2,0,11,2,1,3,4,1,1,30,1,1,2,4,1,0,11,2,1,13,4,1,1,10,2,0,12,2,1,1,3,16,19
2,0,11,2,1,3,4,1,1,10,2,0,12,2,1,1,30,1,1,2,4,1,0,11,2,1,13,4,1,1,3,16,19
2,0,11,2,1,3,4,1,1,10,2,0,12,2,1,1,11,2,1,13,4,1,1,30,1,1,2,4,1,0,3,16,19
2,0,11,2,1,3,4,1,1,11,2,1,13,4,1,1,30,1,1,2,4,1,0,10,2,0,12,2,1,1,3,16,19
2,0,11,2,1,3,4,1,1,11,2,1,13,4,1,1,10,2,0,12,2,1,1,30,1,1,2,4,1,0,3,16,19
1,0,17,2,1,6,2,0,2,9,2,0,10,1,1,1,17,2,1,12,5,1,1,16,3,2,7,5,0,3,28,11,39
1,0,17,2,1,6,2,0,2,16,3,2,7,5,0,3,9,2,0,10,1,1,1,17,2,1,12,5,1,1,28,11,39
1,0,17,2,1,6,2,0,2,16,3,2,7,5,0,3,17,2,1,12,5,1,1,9,2,0,10,1,1,1,28,11,39
1,0,17,2,1,6,2,0,2,17,2,1,12,5,1,1,9,2,0,10,1,1,1,16,3,2,7,5,0,3,28,11,39
1,0,17,2,1,6,2,0,2,17,2,1,12,5,1,1,16,3,2,7,5,0,3,9,2,0,10,1,1,1,28,11,39
4,0,10,2,2,4,5,0,2,17,2,1,9,5,1,1,28,1,1,2,4,1,0,27,1,1,1,4,1,0,2,78,80
4,0,10,2,2,4,5,0,2,27,1,1,1,4,1,0,17,2,1,9,5,1,1,28,1,1,2,4,1,0,2,78,80
4,0,10,2,2,4,5,0,2,27,1,1,1,4,1,0,28,1,1,2,4,1,0,17,2,1,9,5,1,1,2,78,80
4,0,10,2,2,4,5,0,2,28,1,1,2,4,1,0,17,2,1,9,5,1,1,27,1,1,1,4,1,0,2,78,80
4,0,10,2,2,4,5,0,2,28,1,1,2,4,1,0,27,1,1,1,4,1,0,17,2,1,9,5,1,1,2,78,80
7,0,7,0,0,0,3,0,0,18,2,1,5,2,1,1,7,1,0,0,5,0,1,7,1,0,0,5,0,1,21,70,91
7,0,7,0,0,0,3,0,0,7,1,0,0,5,0,1,18,2,1,5,2,1,1,7,1,0,0,5,0,1,21,70,91
7,0,7,0,0,0,3,0,0,7,1,0,0,5,0,1,7,1,0,0,5,0,1,18,2,1,5,2,1,1,21,70,91
7,0,7,0,0,0,3,0,0,7,1,0,0,5,0,1,18,2,1,5,2,1,1,7,1,0,0,5,0,1,21,70,91
7,0,7,0,0,0,3,0,0,7,1,0,0,5,0,1,7,1,0,0,5,0,1,18,2,1,5,2,1,1,21,70,91
9,0,6,1,0,3,5,0,1,13,2,1,8,5,1,1,11,1,0,2,2,1,0,23,1,1,2,4,1,0,22,63,85
9,0,6,1,0,3,5,0,1,23,1,1,2,4,1,0,13,2,1,8,5,1,1,11,1,0,2,2,1,0,22,63,85
9,0,6,1,0,3,5,0,1,23,1,1,2,4,1,0,11,1,0,2,2,1,0,13,2,1,8,5,1,1,22,63,85
9,0,6,1,0,3,5,0,1,11,1,0,2,2,1,0,13,2,1,8,5,1,1,23,1,1,2,4,1,0,22,63,85
9,0,6,1,0,3,5,0,1,11,1,0,2,2,1,0,23,1,1,2,4,1,0,13,2,1,8,5,1,1,22,63,85
15,0,6,2,0,9,5,1,1,30,1,1,15,4,1,0,14,1,0,1,5,0,1,14,1,0,1,5,0,1,18,48,66
15,0,6,2,0,9,5,1,1,14,1,0,1,5,0,1,30,1,1,15,4,1,0,14,1,0,1,5,0,1,18,48,66
15,0,6,2,0,9,5,1,1,14,1,0,1,5,0,1,14,1,0,1,5,0,1,30,1,1,15,4,1,0,18,48,66
15,0,6,2,0,9,5,1,1,14,1,0,1,5,0,1,30,1,1,15,4,1,0,14,1,0,1,5,0,1,18,48,66
15,0,6,2,0,9,5,1,1,14,1,0,1,5,0,1,14,1,0,1,5,0,1,30,1,1,15,4,1,0,18,48,66
15,0,6,3,0,9,2,1,2,30,1,1,15,4,1,0,14,1,0,1,5,0,1,13,1,0,2,5,0,1,19,47,66
15,0,6,3,0,9,2,1,2,13,1,0,2,5,0,1,30,1,1,15,4,1,0,14,1,0,1,5,0,1,19,47,66
15,0,6,3,0,9,2,1,2,13,1,0,2,5,0,1,14,1,0,1,5,0,1,30,1,1,15,4,1,0,19,47,66
15,0,6,3,0,9,2,1,2,14,1,0,1,5,0,1,30,1,1,15,4,1,0,13,1,0,2,5,0,1,19,47,66
15,0,6,3,0,9,2,1,2,14,1,0,1,5,0,1,13,1,0,2,5,0,1,30,1,1,15,4,1,0,19,47,66
14,0,1,2,2,15,3,1,1,25,1,1,9,4,1,0,7,3,0,7,5,1,2,6,3,0,8,5,1,2,9,42,51
14,0,1,2,2,15,3,1,1,6,3,0,8,5,1,2,25,1,1,9,4,1,0,7,3,0,7,5,1,2,9,42,51
14,0,1,2,2,15,3,1,1,6,3,0,8,5,1,2,7,3,0,7,5,1,2,25,1,1,9,4,1,0,9,42,51
14,0,1,2,2,15,3,1,1,7,3,0,7,5,1,2,25,1,1,9,4,1,0,6,3,0,8,5,1,2,9,42,51
14,0,1,2,2,15,3,1,1,7,3,0,7,5,1,2,6,3,0,8,5,1,2,25,1,1,9,4,1,0,9,42,51
7,0,7,2,0,14,4,1,1,28,1,1,5,4,1,0,29,2,2,6,4,1,1,8,2,1,9,5,1,1,20,25,45
7,0,7,2,0,14,4,1,1,8,2,1,9,5,1,1,28,1,1,5,4,1,0,29,2,2,6,4,1,1,20,25,45
7,0,7,2,0,14,4,1,1,8,2,1,9,5,1,1,29,2,2,6,4,1,1,28,1,1,5,4,1,0,20,25,45
7,0,7,2,0,14,4,1,1,29,2,2,6,4,1,1,28,1,1,5,4,1,0,8,2,1,9,5,1,1,20,25,45
7,0,7,2,0,14,4,1,1,29,2,2,6,4,1,1,8,2,1,9,5,1,1,28,1,1,5,4,1,0,20,25,45
7,0,4,2,1,0,3,0,0,8,2,0,15,5,1,1,4,2,1,7,5,1,1,7,0,0,0,3,0,0,17,60,77
7,0,4,2,1,0,3,0,0,7,0,0,0,3,0,0,8,2,0,15,5,1,1,4,2,1,7,5,1,1,17,60,77
7,0,4,2,1,0,3,0,0,7,0,0,0,3,0,0,4,2,1,7,5,1,1,8,2,0,15,5,1,1,17,60,77
7,0,4,2,1,0,3,0,0,4,2,1,7,5,1,1,8,2,0,15,5,1,1,7,0,0,0,3,0,0,17,60,77
7,0,4,2,1,0,3,0,0,4,2,1,7,5,1,1,7,0,0,0,3,0,0,8,2,0,15,5,1,1,17,60,77
8,0,13,2,1,4,5,0,1,5,1,0,13,4,1,0,13,2,1,9,5,1,1,5,1,0,3,5,0,1,14,56,70
8,0,13,2,1,4,5,0,1,5,1,0,3,5,0,1,5,1,0,13,4,1,0,13,2,1,9,5,1,1,14,56,70
8,0,13,2,1,4,5,0,1,5,1,0,3,5,0,1,13,2,1,9,5,1,1,5,1,0,13,4,1,0,14,56,70
8,0,13,2,1,4,5,0,1,13,2,1,9,5,1,1,5,1,0,13,4,1,0,5,1,0,3,5,0,1,14,56,70
8,0,13,2,1,4,5,0,1,13,2,1,9,5,1,1,5,1,0,3,5,0,1,5,1,0,13,4,1,0,14,56,70
12,0,7,2,1,6,5,0,2,29,2,2,11,4,1,1,7,2,1,11,5,1,1,7,2,0,5,5,0,2,22,45,67
12,0,7,2,1,6,5,0,2,7,2,0,5,5,0,2,29,2,2,11,4,1,1,7,2,1,11,5,1,1,22,45,67
12,0,7,2,1,6,5,0,2,7,2,0,5,5,0,2,7,2,1,11,5,1,1,29,2,2,11,4,1,1,22,45,67
12,0,7,2,1,6,5,0,2,7,2,1,11,5,1,1,29,2,2,11,4,1,1,7,2,0,5,5,0,2,22,45,67
12,0,7,2,1,6,5,0,2,7,2,1,11,5,1,1,7,2,0,5,5,0,2,29,2,2,11,4,1,1,22,45,67
12,0,3,2,1,8,5,1,1,25,1,1,7,4,1,0,3,2,1,15,1,1,1,25,2,2,7,4,1,1,11,45,56
12,0,3,2,1,8,5,1,1,25,2,2,7,4,1,1,25,1,1,7,4,1,0,3,2,1,15,1,1,1,11,45,56
12,0,3,2,1,8,5,1,1,25,2,2,7,4,1,1,3,2,1,15,1,1,1,25,1,1,7,4,1,0,11,45,56
12,0,3,2,1,8,5,1,1,3,2,1,15,1,1,1,25,1,1,7,4,1,0,25,2,2,7,4,1,1,11,45,56
12,0,3,2,1,8,5,1,1,3,2,1,15,1,1,1,25,2,2,7,4,1,1,25,1,1,7,4,1,0,11,45,56
12,0,2,3,0,10,5,1,1,23,1,1,5,4,1,0,2,3,0,14,1,1,2,23,2,2,5,4,1,1,8,45,53
12,0,2,3,0,10,5,1,1,23,2,2,5,4,1,1,23,1,1,5,4,1,0,2,3,0,14,1,1,2,8,45,53
12,0,2,3,0,10,5,1,1,23,2,2,5,4,1,1,2,3,0,14,1,1,2,23,1,1,5,4,1,0,8,45,53
12,0,2,3,0,10,5,1,1,2,3,0,14,1,1,2,23,1,1,5,4,1,0,23,2,2,5,4,1,1,8,45,53
12,0,2,3,0,10,5,1,1,2,3,0,14,1,1,2,23,2,2,5,4,1,1,23,1,1,5,4,1,0,8,45,53
9,0,3,2,0,12,2,1,1,22,1,1,1,4,1,0,3,2,0,12,4,1,1,23,3,3,2,1,1,2,10,36,46
9,0,3,2,0,12,2,1,1,23,3,3,2,1,1,2,22,1,1,1,4,1,0,3,2,0,12,4,1,1,10,36,46
9,0,3,2,0,12,2,1,1,23,3,3,2,1,1,2,3,2,0,12,4,1,1,22,1,1,1,4,1,0,10,36,46
9,0,3,2,0,12,2,1,1,3,2,0,12,4,1,1,22,1,1,1,4,1,0,23,3,3,2,1,1,2,10,36,46
9,0,3,2,0,12,2,1,1,3,2,0,12,4,1,1,23,3,3,2,1,1,2,22,1,1,1,4,1,0,10,36,46
8,0,30,2,2,9,4,1,1,18,1,1,0,5,0,1,30,2,2,8,4,1,1,23,1,1,1,4,1,0,8,31,39
8,0,30,2,2,9,4,1,1,23,1,1,1,4,1,0,18,1,1,0,5,0,1,30,2,2,8,4,1,1,8,31,39
8,0,30,2,2,9,4,1,1,23,1,1,1,4,1,0,30,2,2,8,4,1,1,18,1,1,0,5,0,1,8,31,39
8,0,30,2,2,9,4,1,1,30,2,2,8,4,1,1,18,1,1,0,5,0,1,23,1,1,1,4,1,0,8,31,39
8,0,30,2,2,9,4,1,1,30,2,2,8,4,1,1,23,1,1,1,4,1,0,18,1,1,0,5,0,1,8,31,39
1,0,1,1,0,2,4,1,0,14,2,1,11,5,0,2,1,1,0,0,2,1,0,16,1,1,5,5,0,1,4,14,18
1,0,1,1,0,2,4,1,0,16,1,1,5,5,0,1,14,2,1,11,5,0,2,1,1,0,0,2,1,0,4,14,18
1,0,1,1,0,2,4,1,0,16,1,1,5,5,0,1,1,1,0,0,2,1,0,14,2,1,11,5,0,2,4,14,18
1,0,1,1,0,2,4,1,0,1,1,0,0,2,1,0,14,2,1,11,5,0,2,16,1,1,5,5,0,1,4,14,18
1,0,1,1,0,2,4,1,0,1,1,0,0,2,1,0,16,1,1,5,5,0,1,14,2,1,11,5,0,2,4,14,18
13,0,28,2,2,0,3,1,0,29,2,2,12,4,1,1,28,2,2,11,4,1,1,19,2,2,2,4,1,1,34,39,73
13,0,28,2,2,0,3,1,0,19,2,2,2,4,1,1,29,2,2,12,4,1,1,28,2,2,11,4,1,1,34,39,73
13,0,28,2,2,0,3,1,0,19,2,2,2,4,1,1,28,2,2,11,4,1,1,29,2,2,12,4,1,1,34,39,73
13,0,28,2,2,0,3,1,0,28,2,2,11,4,1,1,29,2,2,12,4,1,1,19,2,2,2,4,1,1,34,39,73
13,0,28,2,2,0,3,1,0,28,2,2,11,4,1,1,19,2,2,2,4,1,1,29,2,2,12,4,1,1,34,39,73
2,0,6,2,0,0,3,0,0,5,2,0,7,1,1,1,6,2,0,8,2,1,1,7,1,0,9,4,1,0,7,12,19
2,0,6,2,0,0,3,0,0,7,1,0,9,4,1,0,5,2,0,7,1,1,1,6,2,0,8,2,1,1,7,12,19
2,0,6,2,0,0,3,0,0,7,1,0,9,4,1,0,6,2,0,8,2,1,1,5,2,0,7,1,1,1,7,12,19
2,0,6,2,0,0,3,0,0,6,2,0,8,2,1,1,5,2,0,7,1,1,1,7,1,0,9,4,1,0,7,12,19
2,0,6,2,0,0,3,0,0,6,2,0,8,2,1,1,7,1,0,9,4,1,0,5,2,0,7,1,1,1,7,12,19
10,0,10,2,0,7,5,0,1,4,2,1,12,5,0,2,10,2,0,0,2,1,1,21,2,2,1,1,1,1,8,34,42
10,0,10,2,0,7,5,0,1,21,2,2,1,1,1,1,4,2,1,12,5,0,2,10,2,0,0,2,1,1,8,34,42
10,0,10,2,0,7,5,0,1,21,2,2,1,1,1,1,10,2,0,0,2,1,1,4,2,1,12,5,0,2,8,34,42
10,0,10,2,0,7,5,0,1,10,2,0,0,2,1,1,4,2,1,12,5,0,2,21,2,2,1,1,1,1,8,34,42
10,0,10,2,0,7,5,0,1,10,2,0,0,2,1,1,21,2,2,1,1,1,1,4,2,1,12,5,0,2,8,34,42
10,0,10,2,0,13,5,0,2,21,2,2,1,1,1,1,10,2,0,0,2,1,1,5,2,1,7,5,0,2,12,31,43
10,0,10,2,0,13,5,0,2,5,2,1,7,5,0,2,21,2,2,1,1,1,1,10,2,0,0,2,1,1,12,31,43
10,0,10,2,0,13,5,0,2,5,2,1,7,5,0,2,10,2,0,0,2,1,1,21,2,2,1,1,1,1,12,31,43
10,0,10,2,0,13,5,0,2,10,2,0,0,2,1,1,21,2,2,1,1,1,1,5,2,1,7,5,0,2,12,31,43
10,0,10,2,0,13,5,0,2,10,2,0,0,2,1,1,5,2,1,7,5,0,2,21,2,2,1,1,1,1,12,31,43
1,0,8,1,0,2,2,1,0,4,1,0,5,4,1,0,8,1,0,9,4,1,0,4,1,0,5,4,1,0,5,8,13
1,0,8,1,0,2,2,1,0,4,1,0,5,4,1,0,4,1,0,5,4,1,0,8,1,0,9,4,1,0,5,8,13
1,0,8,1,0,2,2,1,0,4,1,0,5,4,1,0,8,1,0,9,4,1,0,4,1,0,5,4,1,0,5,8,13
1,0,8,1,0,2,2,1,0,8,1,0,9,4,1,0,4,1,0,5,4,1,0,4,1,0,5,4,1,0,5,8,13
1,0,8,1,0,2,2,1,0,8,1,0,9,4,1,0,4,1,0,5,4,1,0,4,1,0,5,4,1,0,5,8,13
10,0,10,2,0,8,5,0,2,3,4,0,13,2,1,3,10,2,0,0,2,0,2,21,1,1,1,4,1,0,6,35,41
10,0,10,2,0,8,5,0,2,21,1,1,1,4,1,0,3,4,0,13,2,1,3,10,2,0,0,2,0,2,6,35,41
10,0,10,2,0,8,5,0,2,21,1,1,1,4,1,0,10,2,0,0,2,0,2,3,4,0,13,2,1,3,6,35,41
10,0,10,2,0,8,5,0,2,10,2,0,0,2,0,2,3,4,0,13,2,1,3,21,1,1,1,4,1,0,6,35,41
10,0,10,2,0,8,5,0,2,10,2,0,0,2,0,2,21,1,1,1,4,1,0,3,4,0,13,2,1,3,6,35,41
7,0,24,1,1,8,5,0,1,28,1,1,5,4,1,0,24,1,1,1,4,1,0,12,1,1,3,5,0,1,31,22,53
7,0,24,1,1,8,5,0,1,12,1,1,3,5,0,1,28,1,1,5,4,1,0,24,1,1,1,4,1,0,31,22,53
7,0,24,1,1,8,5,0,1,12,1,1,3,5,0,1,24,1,1,1,4,1,0,28,1,1,5,4,1,0,31,22,53
7,0,24,1,1,8,5,0,1,24,1,1,1,4,1,0,28,1,1,5,4,1,0,12,1,1,3,5,0,1,31,22,53
7,0,24,1,1,8,5,0,1,24,1,1,1,4,1,0,12,1,1,3,5,0,1,28,1,1,5,4,1,0,31,22,53
11,0,25,1,1,0,2,1,0,12,1,1,3,5,0,1,25,1,1,6,4,1,0,27,2,2,8,1,1,1,33,30,63
11,0,25,1,1,0,2,1,0,27,2,2,8,1,1,1,12,1,1,3,5,0,1,25,1,1,6,4,1,0,33,30,63
11,0,25,1,1,0,2,1,0,27,2,2,8,1,1,1,25,1,1,6,4,1,0,12,1,1,3,5,0,1,33,30,63
11,0,25,1,1,0,2,1,0,25,1,1,6,4,1,0,12,1,1,3,5,0,1,27,2,2,8,1,1,1,33,30,63
11,0,25,1,1,0,2,1,0,25,1,1,6,4,1,0,27,2,2,8,1,1,1,12,1,1,3,5,0,1,33,30,63
7,0,24,1,1,9,5,0,2,27,1,1,4,4,1,0,24,1,1,1,4,1,0,12,1,1,3,5,0,1,31,22,53
7,0,24,1,1,9,5,0,2,12,1,1,3,5,0,1,27,1,1,4,4,1,0,24,1,1,1,4,1,0,31,22,53
7,0,24,1,1,9,5,0,2,12,1,1,3,5,0,1,24,1,1,1,4,1,0,27,1,1,4,4,1,0,31,22,53
7,0,24,1,1,9,5,0,2,24,1,1,1,4,1,0,27,1,1,4,4,1,0,12,1,1,3,5,0,1,31,22,53
7,0,24,1,1,9,5,0,2,24,1,1,1,4,1,0,12,1,1,3,5,0,1,27,1,1,4,4,1,0,31,22,53
11,0,11,1,0,5,5,0,1,4,2,1,11,5,0,2,11,1,0,0,2,1,0,21,2,2,2,4,1,1,19,30,49
11,0,11,1,0,5,5,0,1,21,2,2,2,4,1,1,4,2,1,11,5,0,2,11,1,0,0,2,1,0,19,30,49
11,0,11,1,0,5,5,0,1,21,2,2,2,4,1,1,11,1,0,0,2,1,0,4,2,1,11,5,0,2,19,30,49
11,0,11,1,0,5,5,0,1,11,1,0,0,2,1,0,4,2,1,11,5,0,2,21,2,2,2,4,1,1,19,30,49
11,0,11,1,0,5,5,0,1,11,1,0,0,2,1,0,21,2,2,2,4,1,1,4,2,1,11,5,0,2,19,30,49
8,0,8,1,0,0,2,1,0,7,2,1,11,5,0,2,8,1,1,6,5,0,1,24,2,2,2,4,1,1,25,28,53
8,0,8,1,0,0,2,1,0,24,2,2,2,4,1,1,7,2,1,11,5,0,2,8,1,1,6,5,0,1,25,28,53
8,0,8,1,0,0,2,1,0,24,2,2,2,4,1,1,8,1,1,6,5,0,1,7,2,1,11,5,0,2,25,28,53
8,0,8,1,0,0,2,1,0,8,1,1,6,5,0,1,7,2,1,11,5,0,2,24,2,2,2,4,1,1,25,28,53
8,0,8,1,0,0,2,1,0,8,1,1,6,5,0,1,24,2,2,2,4,1,1,7,2,1,11,5,0,2,25,28,53
9,0,1,2,0,8,2,1,1,28,2,2,7,1,1,1,30,1,1,9,4,1,0,9,1,1,0,3,0,1,6,24,30
9,0,1,2,0,8,2,1,1,9,1,1,0,3,0,1,28,2,2,7,1,1,1,30,1,1,9,4,1,0,6,24,30
9,0,1,2,0,8,2,1,1,9,1,1,0,3,0,1,30,1,1,9,4,1,0,28,2,2,7,1,1,1,6,24,30
9,0,1,2,0,8,2,1,1,30,1,1,9,4,1,0,28,2,2,7,1,1,1,9,1,1,0,3,0,1,6,24,30
9,0,1,2,0,8,2,1,1,30,1,1,9,4,1,0,9,1,1,0,3,0,1,28,2,2,7,1,1,1,6,24,30
14,0,25,1,1,4,4,1,0,18,2,2,2,4,1,1,25,1,1,9,4,1,0,20,1,1,4,4,1,0,46,44,90
14,0,25,1,1,4,4,1,0,20,1,1,4,4,1,0,18,2,2,2,4,1,1,25,1,1,9,4,1,0,46,44,90
14,0,25,1,1,4,4,1,0,20,1,1,4,4,1,0,25,1,1,9,4,1,0,18,2,2,2,4,1,1,46,44,90
14,0,25,1,1,4,4,1,0,25,1,1,9,4,1,0,18,2,2,2,4,1,1,20,1,1,4,4,1,0,46,44,90
14,0,25,1,1,4,4,1,0,25,1,1,9,4,1,0,20,1,1,4,4,1,0,18,2,2,2,4,1,1,46,44,90
14,0,20,1,1,0,5,1,1,14,2,0,0,5,1,1,20,1,1,4,4,1,0,16,2,1,0,5,1,1,37,45,82
14,0,20,1,1,0,5,1,1,16,2,1,0,5,1,1,14,2,0,0,5,1,1,20,1,1,4,4,1,0,37,45,82
14,0,20,1,1,0,5,1,1,16,2,1,0,5,1,1,20,1,1,4,4,1,0,14,2,0,0,5,1,1,37,45,82
14,0,20,1,1,0,5,1,1,20,1,1,4,4,1,0,14,2,0,0,5,1,1,16,2,1,0,5,1,1,37,45,82
14,0,20,1,1,0,5,1,1,20,1,1,4,4,1,0,16,2,1,0,5,1,1,14,2,0,0,5,1,1,37,45,82
15,0,22,1,1,3,4,1,0,18,2,2,3,4,1,1,22,1,1,7,4,1,0,16,2,2,1,1,1,1,45,44,89
15,0,22,1,1,3,4,1,0,16,2,2,1,1,1,1,18,2,2,3,4,1,1,22,1,1,7,4,1,0,45,44,89
15,0,22,1,1,3,4,1,0,16,2,2,1,1,1,1,22,1,1,7,4,1,0,18,2,2,3,4,1,1,45,44,89
15,0,22,1,1,3,4,1,0,22,1,1,7,4,1,0,18,2,2,3,4,1,1,16,2,2,1,1,1,1,45,44,89
15,0,22,1,1,3,4,1,0,22,1,1,7,4,1,0,16,2,2,1,1,1,1,18,2,2,3,4,1,1,45,44,89
4,0,18,1,1,0,5,0,1,22,2,2,4,5,0,2,22,1,1,4,5,0,1,19,3,3,5,5,0,3,9,59,68
4,0,18,1,1,0,5,0,1,19,3,3,5,5,0,3,22,2,2,4,5,0,2,22,1,1,4,5,0,1,9,59,68
4,0,18,1,1,0,5,0,1,19,3,3,5,5,0,3,22,1,1,4,5,0,1,22,2,2,4,5,0,2,9,59,68
4,0,18,1,1,0,5,0,1,22,1,1,4,5,0,1,22,2,2,4,5,0,2,19,3,3,5,5,0,3,9,59,68
4,0,18,1,1,0,5,0,1,22,1,1,4,5,0,1,19,3,3,5,5,0,3,22,2,2,4,5,0,2,9,59,68
15,0,19,1,1,0,5,1,1,15,2,0,0,5,1,1,19,1,1,4,4,1,0,15,2,0,0,5,1,1,40,44,84
15,0,19,1,1,0,5,1,1,15,2,0,0,5,1,1,15,2,0,0,5,1,1,19,1,1,4,4,1,0,40,44,84
15,0,19,1,1,0,5,1,1,15,2,0,0,5,1,1,19,1,1,4,4,1,0,15,2,0,0,5,1,1,40,44,84
15,0,19,1,1,0,5,1,1,19,1,1,4,4,1,0,15,2,0,0,5,1,1,15,2,0,0,5,1,1,40,44,84
15,0,19,1,1,0,5,1,1,19,1,1,4,4,1,0,15,2,0,0,5,1,1,15,2,0,0,5,1,1,40,44,84
4,0,17,2,1,1,5,0,2,22,2,2,4,5,0,2,22,1,1,4,5,0,1,19,3,3,5,5,0,3,9,60,69
4,0,17,2,1,1,5,0,2,19,3,3,5,5,0,3,22,2,2,4,5,0,2,22,1,1,4,5,0,1,9,60,69
4,0,17,2,1,1,5,0,2,19,3,3,5,5,0,3,22,1,1,4,5,0,1,22,2,2,4,5,0,2,9,60,69
4,0,17,2,1,1,5,0,2,22,1,1,4,5,0,1,22,2,2,4,5,0,2,19,3,3,5,5,0,3,9,60,69
4,0,17,2,1,1,5,0,2,22,1,1,4,5,0,1,19,3,3,5,5,0,3,22,2,2,4,5,0,2,9,60,69
8,0,24,1,1,0,2,0,1,22,3,2,0,2,1,2,24,1,1,2,4,1,0,22,2,1,0,2,1,1,19,63,82
8,0,24,1,1,0,2,0,1,22,2,1,0,2,1,1,22,3,2,0,2,1,2,24,1,1,2,4,1,0,19,63,82
8,0,24,1,1,0,2,0,1,22,2,1,0,2,1,1,24,1,1,2,4,1,0,22,3,2,0,2,1,2,19,63,82
8,0,24,1,1,0,2,0,1,24,1,1,2,4,1,0,22,3,2,0,2,1,2,22,2,1,0,2,1,1,19,63,82
8,0,24,1,1,0,2,0,1,24,1,1,2,4,1,0,22,2,1,0,2,1,1,22,3,2,0,2,1,2,19,63,82
11,0,11,0,0,0,2,0,0,16,2,2,3,5,0,2,16,1,1,3,5,0,1,13,3,1,4,5,0,3,30,43,73
11,0,11,0,0,0,2,0,0,13,3,1,4,5,0,3,16,2,2,3,5,0,2,16,1,1,3,5,0,1,30,43,73
11,0,11,0,0,0,2,0,0,13,3,1,4,5,0,3,16,1,1,3,5,0,1,16,2,2,3,5,0,2,30,43,73
11,0,11,0,0,0,2,0,0,16,1,1,3,5,0,1,16,2,2,3,5,0,2,13,3,1,4,5,0,3,30,43,73
11,0,11,0,0,0,2,0,0,16,1,1,3,5,0,1,13,3,1,4,5,0,3,16,2,2,3,5,0,2,30,43,73
11,0,1,4,0,10,5,1,3,5,2,1,14,5,1,1,4,3,3,15,3,1,2,4,3,1,13,5,1,2,4,43,47
11,0,1,4,0,10,5,1,3,4,3,1,13,5,1,2,5,2,1,14,5,1,1,4,3,3,15,3,1,2,4,43,47
11,0,1,4,0,10,5,1,3,4,3,1,13,5,1,2,4,3,3,15,3,1,2,5,2,1,14,5,1,1,4,43,47
11,0,1,4,0,10,5,1,3,4,3,3,15,3,1,2,5,2,1,14,5,1,1,4,3,1,13,5,1,2,4,43,47
11,0,1,4,0,10,5,1,3,4,3,3,15,3,1,2,4,3,1,13,5,1,2,5,2,1,14,5,1,1,4,43,47
9,0,23,1,1,0,5,0,2,21,3,2,0,2,0,3,23,1,1,2,4,1,0,21,2,1,0,2,0,2,24,59,83
9,0,23,1,1,0,5,0,2,21,2,1,0,2,0,2,21,3,2,0,2,0,3,23,1,1,2,4,1,0,24,59,83
9,0,23,1,1,0,5,0,2,21,2,1,0,2,0,2,23,1,1,2,4,1,0,21,3,2,0,2,0,3,24,59,83
9,0,23,1,1,0,5,0,2,23,1,1,2,4,1,0,21,3,2,0,2,0,3,21,2,1,0,2,0,2,24,59,83
9,0,23,1,1,0,5,0,2,23,1,1,2,4,1,0,21,2,1,0,2,0,2,21,3,2,0,2,0,3,24,59,83
4,0,12,3,1,6,5,1,2,14,2,2,12,5,0,2,14,2,1,12,5,0,2,15,2,1,9,5,1,1,31,26,57
4,0,12,3,1,6,5,1,2,15,2,1,9,5,1,1,14,2,2,12,5,0,2,14,2,1,12,5,0,2,31,26,57
4,0,12,3,1,6,5,1,2,15,2,1,9,5,1,1,14,2,1,12,5,0,2,14,2,2,12,5,0,2,31,26,57
4,0,12,3,1,6,5,1,2,14,2,1,12,5,0,2,14,2,2,12,5,0,2,15,2,1,9,5,1,1,31,26,57
