p_3,4,0,e_2,25,40,54,-1,-1,-1,0,3,0,0,15,14,29
p_4,5,0,e_3,34,51,68,-1,-1,-1,0,3,0,0,17,17,34
p_2,11,0,e_1,19,55,90,-1,-1,-1,0,3,0,0,36,35,71
p_1,13,0,e_0,13,54,97,-1,-1,-1,0,3,0,0,41,43,84
p_7,2,0,e_0,55,89,97,-1,-1,-1,13,4,1,0,34,8,42
p_5,9,0,e_2,41,83,114,-1,-1,-1,0,3,1,0,42,31,73
p_6,9,0,e_2,45,83,114,-1,-1,-1,0,3,1,1,38,31,69
p_13,8,0,e_2,87,88,114,-1,-1,-1,8,4,1,1,1,26,27
p_12,0,8,e_1,86,90,118,-1,-1,-1,0,3,1,0,4,28,32
p_8,15,0,e_3,62,115,166,-1,-1,-1,0,3,1,0,53,51,104
p_17,10,0,e_3,112,132,166,-1,-1,-1,15,4,1,0,20,34,54
p_20,3,0,e_3,142,155,166,-1,-1,-1,7,4,1,0,13,11,24
p_16,4,0,e_2,101,128,176,-1,-1,-1,4,4,1,2,27,48,75
p_15,5,0,e_2,99,133,176,-1,-1,-1,5,4,1,1,34,43,77
p_10,9,0,e_2,77,147,176,-1,-1,-1,9,4,1,0,70,29,99
p_11,4,0,e_0,84,111,185,-1,-1,-1,4,4,1,1,27,74,101
p_9,10,0,e_0,67,131,185,-1,-1,-1,0,3,1,1,64,54,118
p_14,13,0,e_0,87,142,185,-1,-1,-1,0,3,1,2,55,43,98
p_22,6,0,e_0,146,165,185,-1,-1,-1,12,4,1,0,19,20,39
p_18,15,0,e_1,120,143,192,-1,-1,-1,8,3,0,0,23,49,72
p_26,6,0,e_1,169,172,192,-1,-1,-1,7,4,1,1,3,20,23
p_19,0,7,e_2,125,176,199,-1,-1,-1,4,3,1,2,51,23,74
p_21,0,10,e_3,142,166,200,-1,-1,-1,0,3,2,2,24,34,58
p_27,5,0,e_0,180,202,237,-1,-1,-1,0,3,1,1,22,35,57
p_28,7,0,e_0,184,210,237,-1,-1,-1,0,3,1,0,26,27,53
p_31,5,0,e_0,203,218,237,-1,-1,-1,7,4,1,0,15,19,34
p_33,1,0,e_0,213,232,237,-1,-1,-1,6,4,1,1,19,5,24
p_36,1,0,e_0,225,232,237,-1,-1,-1,3,4,1,1,7,5,12
p_25,9,0,e_1,163,221,250,-1,-1,-1,9,4,1,0,58,29,87
p_35,0,6,e_0,222,237,259,-1,-1,-1,0,3,1,1,15,22,37
p_24,14,0,e_3,157,214,268,-1,-1,-1,0,3,1,0,57,54,111
p_23,15,0,e_3,150,219,268,-1,-1,-1,0,3,1,1,69,49,118
p_34,11,0,e_3,217,233,268,-1,-1,-1,15,4,1,0,16,35,51
p_29,14,0,e_2,192,224,270,-1,-1,-1,7,3,1,0,32,46,78
p_30,2,0,e_2,200,262,270,-1,-1,-1,7,3,0,1,62,8,70
p_32,0,10,e_0,209,237,273,-1,-1,-1,0,3,0,0,28,36,64
p_43,4,0,e_0,270,294,312,-1,-1,-1,10,3,1,0,24,18,42
p_44,4,0,e_0,275,294,312,-1,-1,-1,10,4,0,1,19,18,37
p_47,3,0,e_0,293,299,312,-1,-1,-1,4,4,0,1,6,13,19
p_49,3,0,e_0,298,299,312,-1,-1,-1,3,1,1,0,1,13,14
p_42,4,0,e_2,269,284,318,-1,-1,-1,0,3,1,1,15,34,49
p_41,7,0,e_2,257,295,318,-1,-1,-1,0,3,1,0,38,23,61
p_51,0,4,e_0,309,312,328,-1,-1,-1,0,3,1,0,3,16,19
p_37,15,0,e_1,228,297,356,-1,-1,-1,0,3,1,0,69,59,128
