p_3,4,0,e_2,25,39,87,4,0,0,0,3,0,0,14,48,62
p_4,5,0,e_2,34,44,87,5,0,0,2,5,0,1,10,43,53
p_5,9,0,e_2,41,58,87,9,0,0,4,5,1,1,17,29,46
p_6,9,0,e_2,45,58,87,9,0,0,5,5,1,1,13,29,42
p_2,11,0,e_1,19,55,90,11,0,0,0,3,0,0,36,35,71
p_1,13,0,e_0,13,55,96,13,0,0,0,3,0,0,42,41,83
p_12,0,8,e_2,86,87,113,21,5,5,0,4,1,0,1,26,27
p_16,4,0,e_1,101,115,129,13,4,1,0,3,0,0,14,14,28
p_15,5,0,e_0,99,116,133,13,4,2,0,3,0,0,17,17,34
p_13,8,0,e_2,87,113,139,13,4,2,0,3,1,0,26,26,52
p_19,0,7,e_1,125,129,152,11,3,0,1,4,1,1,4,23,27
p_7,2,0,e_3,55,64,162,2,0,0,0,3,0,0,9,98,107
p_10,9,0,e_3,77,87,162,15,3,2,6,5,1,2,10,75,85
p_9,10,0,e_3,67,92,162,18,2,1,2,5,1,1,25,70,95
p_14,13,0,e_3,87,103,162,8,4,1,9,5,1,3,16,59,75
p_8,15,0,e_3,62,111,162,13,1,0,2,5,0,1,49,51,100
p_17,10,0,e_3,112,128,162,5,2,0,15,4,1,1,16,34,50
p_11,4,0,e_3,84,148,162,18,4,3,8,5,1,3,64,14,78
p_21,0,10,e_2,142,143,179,6,2,0,0,3,0,0,1,36,37
p_20,3,0,e_0,142,153,184,3,2,1,0,3,0,0,11,31,42
p_22,6,0,e_0,146,164,184,28,2,2,1,5,0,1,18,20,38
p_27,5,0,e_3,180,186,211,4,1,1,3,5,0,1,6,25,31
p_26,6,0,e_3,169,191,211,6,0,0,0,3,0,0,22,20,42
p_25,9,0,e_2,163,174,215,9,0,0,6,5,1,0,11,41,52
p_28,7,0,e_2,184,190,215,2,2,0,9,4,1,0,6,25,31
p_30,2,0,e_2,200,207,215,2,1,0,4,4,1,0,7,8,15
p_24,14,0,e_1,157,175,231,18,1,1,8,5,0,1,18,56,74
p_18,15,0,e_1,120,180,231,27,3,3,3,4,1,0,60,51,111
p_23,15,0,e_1,150,180,231,19,1,1,6,5,1,1,30,51,81
p_31,5,0,e_1,203,212,231,27,1,1,8,4,1,0,9,19,28
p_33,1,0,e_1,213,226,231,19,1,1,5,4,1,0,13,5,18
p_32,0,10,e_3,209,211,243,1,1,0,1,4,1,0,2,32,34
p_35,0,6,e_2,222,223,247,19,2,2,0,3,0,0,1,24,25
p_36,1,0,e_2,225,230,267,17,2,2,0,5,1,0,5,37,42
p_34,11,0,e_3,217,248,293,9,1,0,2,5,1,0,31,45,76
p_38,12,0,e_3,240,253,293,3,2,0,9,5,1,1,13,40,53
p_42,4,0,e_3,269,279,293,3,1,0,7,4,1,0,10,14,24
p_44,4,0,e_3,275,279,293,1,2,0,5,4,1,1,4,14,18
p_29,14,0,e_0,192,237,295,22,1,1,0,3,0,0,45,58,103
p_37,15,0,e_0,228,242,295,10,2,0,11,5,0,1,14,53,67
p_39,13,0,e_0,247,250,295,2,2,0,14,4,1,0,3,45,48
p_41,7,0,e_0,257,270,295,4,1,0,11,4,1,0,13,25,38
p_43,4,0,e_0,270,281,295,3,2,0,7,4,1,0,11,14,25
p_47,3,0,e_3,293,304,315,3,0,0,0,3,1,0,11,11,22
p_49,3,0,e_3,298,304,315,2,1,0,1,5,0,1,6,11,17
p_51,0,4,e_0,309,310,326,2,1,0,0,3,0,0,1,16,17
p_57,1,0,e_3,327,332,337,1,0,0,0,3,0,0,5,5,10
p_58,0,6,e_3,330,337,357,1,1,1,1,5,0,1,7,20,27
p_45,11,0,e_1,290,291,360,20,1,1,11,5,0,1,1,69,70
p_40,15,0,e_1,255,305,360,27,1,1,0,3,0,0,50,55,105
p_50,11,0,e_1,299,319,360,10,1,0,13,5,1,1,20,41,61
p_53,8,0,e_1,313,330,360,23,1,1,13,4,1,1,17,30,47
p_56,8,0,e_1,324,330,360,8,0,0,10,4,1,1,6,30,36
p_60,2,0,e_1,338,350,360,10,1,1,6,4,1,0,12,10,22
p_62,1,0,e_1,345,355,360,9,1,1,4,4,1,1,10,5,15
p_54,7,0,e_0,313,337,362,24,1,1,0,5,1,0,24,25,49
p_59,3,0,e_0,335,351,362,27,1,1,7,5,0,1,16,11,27
