p_3,4,0,e_2,25,40,88,4,0,0,0,3,0,0,15,48,63
p_4,5,0,e_2,34,45,88,5,0,0,2,5,0,1,11,43,54
p_5,9,0,e_2,41,59,88,9,0,0,4,5,1,1,18,29,47
p_6,9,0,e_2,45,59,88,9,0,0,5,5,1,1,14,29,43
p_2,11,0,e_1,19,55,90,11,0,0,0,3,0,0,36,35,71
p_1,13,0,e_0,13,55,96,13,0,0,0,3,0,0,42,41,83
p_12,0,8,e_1,86,90,116,21,3,3,1,4,1,0,4,26,30
p_15,5,0,e_0,99,117,134,13,3,2,0,3,0,0,18,17,35
p_11,4,0,e_2,84,102,144,18,4,3,1,4,1,0,18,42,60
p_16,4,0,e_2,101,102,144,13,3,1,4,3,0,1,1,42,43
p_13,8,0,e_2,87,118,144,13,3,2,0,3,1,1,31,26,57
p_19,0,7,e_0,125,134,159,11,1,0,3,4,1,0,9,25,34
p_7,2,0,e_3,55,64,160,2,0,0,0,3,0,0,9,96,105
p_10,9,0,e_3,77,87,160,15,3,2,6,5,1,2,10,73,83
p_9,10,0,e_3,67,92,160,17,2,1,3,5,1,1,25,68,93
p_14,13,0,e_3,87,103,160,8,3,1,9,5,1,2,16,57,73
p_8,15,0,e_3,62,111,160,13,1,0,2,5,0,1,49,49,98
p_20,3,0,e_3,142,149,160,2,1,0,5,4,1,0,7,11,18
p_21,0,10,e_2,142,144,176,5,1,0,0,4,1,0,2,32,34
p_17,10,0,e_1,112,124,188,5,1,0,7,5,1,0,12,64,76
p_18,15,0,e_1,120,141,188,27,1,1,9,5,0,1,21,47,68
p_30,2,0,e_1,200,209,217,16,3,1,0,3,0,0,9,8,17
p_22,6,0,e_0,146,154,236,28,2,2,4,5,1,0,8,82,90
p_23,15,0,e_0,150,185,236,18,1,1,5,5,1,1,35,51,86
p_31,5,0,e_0,203,217,236,12,3,1,9,4,1,0,14,19,33
p_36,1,0,e_0,225,231,236,10,2,1,3,4,1,0,6,5,11
p_24,14,0,e_2,157,190,236,17,1,1,4,5,1,0,33,46,79
p_33,1,0,e_2,213,231,236,13,2,0,7,4,1,0,18,5,23
p_32,0,10,e_1,209,217,249,15,3,3,2,4,1,0,8,32,40
p_35,0,6,e_0,222,236,256,12,3,0,4,4,1,0,14,20,34
p_26,6,0,e_3,169,184,262,11,1,1,1,5,0,1,15,78,93
p_28,7,0,e_3,184,189,262,5,3,1,6,5,1,2,5,73,78
p_25,9,0,e_3,163,197,262,9,0,0,0,3,0,0,34,65,99
p_29,14,0,e_3,192,214,262,6,3,0,8,5,1,2,22,48,70
p_34,11,0,e_3,217,225,262,2,2,0,13,4,1,1,8,37,45
p_27,5,0,e_3,180,245,262,8,2,2,5,5,0,2,65,17,82
p_42,4,0,e_3,269,284,298,4,0,0,0,3,0,0,15,14,29
