p_3,4,0,e_2,25,40,54,-1,-1,-1,0,3,0,0,15,14,29
p_4,5,0,e_3,34,52,69,-1,-1,-1,0,3,0,0,18,17,35
p_2,11,0,e_1,19,55,90,-1,-1,-1,0,3,0,0,36,35,71
p_1,13,0,e_0,13,55,98,-1,-1,-1,0,3,0,0,42,43,85
p_7,2,0,e_0,55,90,98,-1,-1,-1,13,4,1,0,35,8,43
p_12,0,8,e_1,86,90,118,-1,-1,-1,0,3,1,0,4,28,32
p_5,9,0,e_2,41,83,120,-1,-1,-1,0,3,1,0,42,37,79
p_6,9,0,e_2,45,83,120,-1,-1,-1,0,3,1,1,38,37,75
p_10,9,0,e_2,77,85,120,-1,-1,-1,9,4,1,0,8,35,43
p_13,8,0,e_2,87,90,120,-1,-1,-1,9,4,1,0,3,30,33
p_15,5,0,e_2,99,101,120,-1,-1,-1,5,4,1,0,2,19,21
p_16,4,0,e_2,101,106,120,-1,-1,-1,5,4,1,0,5,14,19
p_11,4,0,e_0,84,112,126,-1,-1,-1,4,4,1,1,28,14,42
p_19,0,7,e_0,125,126,151,-1,-1,-1,0,3,1,0,1,25,26
p_9,10,0,e_3,67,101,167,-1,-1,-1,0,3,1,0,34,66,100
p_8,15,0,e_3,62,118,167,-1,-1,-1,0,3,1,1,56,49,105
p_17,10,0,e_3,112,135,167,-1,-1,-1,15,4,1,0,23,32,55
p_21,0,10,e_2,142,143,177,-1,-1,-1,0,3,0,0,1,34,35
p_14,13,0,e_1,87,135,180,-1,-1,-1,0,3,1,0,48,45,93
p_22,6,0,e_1,146,158,180,-1,-1,-1,10,4,1,1,12,22,34
p_20,3,0,e_1,142,169,180,-1,-1,-1,11,4,1,0,27,11,38
p_26,6,0,e_2,169,192,212,-1,-1,-1,10,3,1,0,23,20,43
p_23,15,0,e_0,150,178,233,-1,-1,-1,7,3,1,0,28,55,83
p_28,7,0,e_0,184,204,233,-1,-1,-1,13,4,1,1,20,29,49
p_27,5,0,e_0,180,212,233,-1,-1,-1,15,4,1,0,32,21,53
p_31,5,0,e_0,203,212,233,-1,-1,-1,7,1,1,2,9,21,30
p_30,2,0,e_0,200,223,233,-1,-1,-1,8,4,1,2,23,10,33
p_33,1,0,e_0,213,228,233,-1,-1,-1,5,4,1,1,15,5,20
p_36,1,0,e_0,225,228,233,-1,-1,-1,2,4,1,1,3,5,8
p_32,0,10,e_2,209,212,246,-1,-1,-1,0,3,1,0,3,34,37
